Country,Year,MortalityRate_per_100k
34,2019,61.21693
THA,2019,38.50006
SRB,2019,4.25306
COG,2019,0.11251
AFR,2019,0.38595
145,2019,0.35328
STP,2019,12.77448
BIH,2019,114.05706
UNSDG_OCEANIAexAUSNZL,2019,0.16905
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,1.81531
EST,2019,0.77821
15,2019,0.03394
EST,2019,24.74031
GLOBAL,2019,1.65618
35,2019,3.00501
USA,2019,19.86344
35,2019,1.92653
9,2019,0.05294
GIN,2019,10.87586
UNSDG_SUBSAHARANAFRICA,2019,0.02154
AFR,2019,0.36253
WSM,2019,1.47833
EUR,2019,0.03374
UNSDG_SUBSAHARANAFRICA,2019,0.41234
UNSDG_WESTERNASIANORTHERNAFR,2019,0.04587
PAK,2019,10.4698
CAN,2019,1.71711
ISR,2019,3.16163
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.56313
UNSDG_EUROPENORTHERNAMR,2019,0.00354
9,2019,1.48066
SDN,2019,4.82187
UNSDG_OCEANIAexAUSNZL,2019,0.4266
419,2019,0.36307
150,2019,0.08426
TGO,2019,13.89883
30,2019,0.73037
UNSDG_AUSTRALIANEWZEALAND,2019,1.63672
21,2019,0.13145
PAK,2019,11.63673
EUR,2019,2.62456
SEAR,2019,0.00455
BDI,2019,12.03315
PRT,2019,31.79955
UNSDG_SUBSAHARANAFRICA,2019,0.52869
UKR,2019,140.87868
KGZ,2019,0.63845
9,2019,0.03368
419,2019,0.17785
35,2019,0.00399
UNSDG_SUBSAHARANAFRICA,2019,0.65656
ARE,2019,3.76714
NPL,2019,7.7936
URY,2019,19.07474
34,2019,0.14779
GAB,2019,1.43728
UZB,2019,4.50814
30,2019,0.00681
WB_HI,2019,4.18498
BEL,2019,5.68562
34,2019,1.54485
UNSDG_SUBSAHARANAFRICA,2019,0.1866
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.16547
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.7709
WB_LIMI,2019,0.02596
VEN,2019,2.27741
UNSDG_EUROPENORTHERNAMR,2019,0.27562
UNSDG_OCEANIAexAUSNZL,2019,0.00276
SEAR,2019,0.68602
GLOBAL,2019,0.07066
BGD,2019,15.19757
PNG,2019,0.29997
UNSDG_AUSTRALIANEWZEALAND,2019,0.00039
UNSDG_OCEANIAexAUSNZL,2019,0.14255
NAM,2019,4.63716
UNSDG_EUROPENORTHERNAMR,2019,0.53836
EUR,2019,0.88617
UNSDG_EUROPENORTHERNAMR,2019,0.00069
BDI,2019,1.85293
VNM,2019,3.00945
419,2019,5.53221
202,2019,1.37511
GLOBAL,2019,0.05346
UNSDG_CENTRALASIASOUTHERNASIA,2019,3.7915
EMR,2019,0.14452
34,2019,0.08449
UNSDG_LAC,2019,13.72237
30,2019,4.16953
MDV,2019,15.12367
AZE,2019,98.24098
DZA,2019,40.17197
UNSDG_CENTRALASIASOUTHERNASIA,2019,2.83771
IRQ,2019,0.52792
202,2019,1.00852
TUN,2019,11.61689
ECU,2019,4.76743
EUR,2019,0.03173
ROU,2019,8.0527
SEAR,2019,0.37132
15,2019,5.2096
143,2019,1.40055
UNSDG_EUROPENORTHERNAMR,2019,0.13262
35,2019,0.00664
34,2019,1.13254
WPR,2019,3.44475
EMR,2019,0.95107
419,2019,0.03659
WB_LIMI,2019,0.11846
CHN,2019,7.82173
UNSDG_OCEANIAexAUSNZL,2019,0.14365
CRI,2019,0.45945
ESP,2019,17.86941
34,2019,4.46597
KIR,2019,9.23437
AMR,2019,0.13393
AFR,2019,0.01453
QAT,2019,0.47981
143,2019,0.06029
VNM,2019,1.17125
UNSDG_OCEANIAexAUSNZL,2019,1.45303
202,2019,0.32824
DEU,2019,5.12857
KWT,2019,8.29186
21,2019,0.00124
FRA,2019,3.66954
UNSDG_LAC,2019,0.41192
WPR,2019,0.98983
202,2019,0.28065
AFR,2019,0.08287
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.04815
ALB,2019,66.10222
21,2019,0.00536
FSM,2019,20.8255
15,2019,0.08059
JAM,2019,11.04536
NPL,2019,50.96925
EUR,2019,0.21514
WB_HI,2019,0.36484
UNSDG_EUROPENORTHERNAMR,2019,0.02991
UNSDG_WESTERNASIANORTHERNAFR,2019,4.58083
9,2019,0.3722
202,2019,1.01214
AMR,2019,1.38142
EUR,2019,10.93881
BGR,2019,39.14279
ATG,2019,11.71356
CPV,2019,7.42446
UNSDG_AUSTRALIANEWZEALAND,2019,0.00736
145,2019,0.14421
AFR,2019,0.00435
MLI,2019,8.51636
WB_HI,2019,0.00142
DEU,2019,5.36637
UNSDG_AUSTRALIANEWZEALAND,2019,0.00233
UNSDG_LAC,2019,0.05526
UNSDG_AUSTRALIANEWZEALAND,2019,0.00217
SEAR,2019,0.77578
34,2019,3.77193
UNSDG_OCEANIAexAUSNZL,2019,0.34182
BRN,2019,11.39325
UNSDG_SUBSAHARANAFRICA,2019,0.47037
150,2019,2.63339
FIN,2019,1.02542
EUR,2019,0.03034
EUR,2019,0.20236
SDN,2019,34.43035
SWE,2019,15.99111
EGY,2019,2.61633
34,2019,2.8642
CMR,2019,2.66028
EMR,2019,0.01842
21,2019,0.11834
MDG,2019,0.03978
150,2019,0.02036
UNSDG_EUROPENORTHERNAMR,2019,0.76621
EUR,2019,0.00509
SEAR,2019,0.02761
9,2019,0.0205
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.08779
GHA,2019,0.16106
AMR,2019,0.02768
ATG,2019,1.12895
UNSDG_AUSTRALIANEWZEALAND,2019,0.03612
EMR,2019,0.14026
UNSDG_SUBSAHARANAFRICA,2019,0.264
AFR,2019,0.13369
419,2019,0.01994
419,2019,0.13096
AFR,2019,0.22529
KHM,2019,9.61084
145,2019,1.62183
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.00936
EMR,2019,0.00897
TON,2019,2.05856
SLB,2019,12.51726
WB_LIMI,2019,1.22236
30,2019,7.28479
GLOBAL,2019,3.1688
FRA,2019,2.32391
ETH,2019,6.67824
21,2019,0.00894
202,2019,0.04065
BRA,2019,2.12673
GLOBAL,2019,0.01816
SOM,2019,0.09638
LBY,2019,2.56985
EMR,2019,3.4822
COG,2019,27.66009
GEO,2019,139.23537
COG,2019,1.52869
21,2019,3.04597
145,2019,0.40155
GUY,2019,0.22954
419,2019,0.02091
ARE,2019,19.15941
UNSDG_AUSTRALIANEWZEALAND,2019,0.08656
NGA,2019,25.76096
SYC,2019,1.45686
ZWE,2019,0.1052
PER,2019,3.78635
MAR,2019,8.99567
143,2019,0.23999
30,2019,1.30003
JPN,2019,8.6853
AFR,2019,0.02697
UNSDG_SUBSAHARANAFRICA,2019,0.03286
LBY,2019,22.35397
AFG,2019,29.68202
UNSDG_WESTERNASIANORTHERNAFR,2019,0.06799
SVN,2019,3.94723
ITA,2019,54.00137
COM,2019,0.00784
SLV,2019,3.34276
EUR,2019,0.50032
145,2019,0.02556
SUR,2019,1.75322
21,2019,0.01594
BIH,2019,113.94362
EUR,2019,0.08007
EUR,2019,0.63416
GLOBAL,2019,1.07719
RWA,2019,6.47963
PRT,2019,2.76733
143,2019,0.11117
EUR,2019,3.5356
EMR,2019,0.06848
WB_HI,2019,0.01198
WPR,2019,0.68293
SOM,2019,15.29838
QAT,2019,1.33061
EST,2019,1.27734
143,2019,0.08031
UNSDG_WESTERNASIANORTHERNAFR,2019,4.10737
35,2019,0.26876
UNSDG_CENTRALASIASOUTHERNASIA,2019,2.52827
UNSDG_SUBSAHARANAFRICA,2019,0.22849
SVK,2019,7.96732
UNSDG_AUSTRALIANEWZEALAND,2019,0.00098
9,2019,0.34783
TON,2019,14.56683
KGZ,2019,53.4487
WPR,2019,0.01865
30,2019,0.06278
21,2019,0.04469
PER,2019,27.08236
COM,2019,7.79189
9,2019,0.13426
EUR,2019,0.02319
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,3.09654
WB_LIMI,2019,0.14572
SVK,2019,5.0774
HND,2019,16.93042
UNSDG_WESTERNASIANORTHERNAFR,2019,0.34922
145,2019,1.01331
145,2019,0.03981
IDN,2019,17.38678
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.00807
UNSDG_OCEANIAexAUSNZL,2019,0.0817
UNSDG_AUSTRALIANEWZEALAND,2019,0.00377
UNSDG_WESTERNASIANORTHERNAFR,2019,1.61464
9,2019,1.25254
15,2019,2.47986
UNSDG_LAC,2019,0.16973
MRT,2019,0.13103
30,2019,2.73005
WPR,2019,1.6448
NIC,2019,2.81643
SDN,2019,19.66883
143,2019,0.09293
MOZ,2019,0.05124
35,2019,0.62397
ISR,2019,3.68349
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,13.13663
WPR,2019,0.5255
WB_HI,2019,0.43772
150,2019,42.06009
143,2019,21.34191
9,2019,8.34236
30,2019,2.94738
202,2019,0.01446
PRK,2019,32.03711
SSD,2019,24.54334
15,2019,0.00887
34,2019,1.89245
UNSDG_OCEANIAexAUSNZL,2019,0.08242
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,2.43046
BDI,2019,5.44193
NER,2019,6.25173
JAM,2019,26.38034
UNSDG_LAC,2019,0.08254
ALB,2019,4.4591
WPR,2019,0.01684
15,2019,0.76171
WB_HI,2019,0.02063
UNSDG_AUSTRALIANEWZEALAND,2019,0.01552
AMR,2019,7.66275
IRQ,2019,23.42699
BWA,2019,10.52729
35,2019,0.03948
BHR,2019,14.92192
UNSDG_AUSTRALIANEWZEALAND,2019,0.33556
419,2019,0.17512
30,2019,0.09468
ISR,2019,10.98927
UNSDG_AUSTRALIANEWZEALAND,2019,2.70212
TUN,2019,10.15421
UNSDG_SUBSAHARANAFRICA,2019,0.45478
WB_HI,2019,0.00831
ECU,2019,4.83687
EUR,2019,1.16325
SEAR,2019,1.71868
202,2019,28.24301
EMR,2019,0.05922
UNSDG_SUBSAHARANAFRICA,2019,0.19122
30,2019,0.23561
30,2019,0.01141
30,2019,0.03633
RUS,2019,55.23623
UNSDG_WESTERNASIANORTHERNAFR,2019,0.13786
WPR,2019,6.21107
35,2019,1.93625
UNSDG_OCEANIAexAUSNZL,2019,0.01322
30,2019,0.21088
NAM,2019,9.2618
ZMB,2019,4.67543
LBR,2019,1.12674
UNSDG_EUROPENORTHERNAMR,2019,0.22131
9,2019,0.02273
TZA,2019,0.4766
PAK,2019,12.81526
202,2019,0.13511
EUR,2019,0.02719
UNSDG_SUBSAHARANAFRICA,2019,0.33006
WB_HI,2019,0.07974
143,2019,0.06832
AGO,2019,1.04859
EMR,2019,0.19889
WPR,2019,2.10771
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.07507
SWE,2019,3.18285
UNSDG_LAC,2019,0.18316
SEAR,2019,0.05529
AFR,2019,1.28719
419,2019,2.52466
CHE,2019,28.53867
GMB,2019,32.28751
PRY,2019,23.08345
BIH,2019,30.29872
21,2019,1.27957
BWA,2019,0.03535
UNSDG_EUROPENORTHERNAMR,2019,1.7481
202,2019,0.02453
SEAR,2019,0.7372
CZE,2019,7.11428
ERI,2019,14.84654
34,2019,0.04819
9,2019,0.02649
SLE,2019,6.5577
LUX,2019,15.48457
EMR,2019,0.12173
WB_LIMI,2019,0.6492
AMR,2019,0.27939
34,2019,0.06238
9,2019,19.52745
EMR,2019,2.05867
UNSDG_SUBSAHARANAFRICA,2019,0.04409
AMR,2019,0.03591
35,2019,2.38252
AFR,2019,1.02761
BWA,2019,27.88664
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.30633
UNSDG_LAC,2019,0.12618
ARE,2019,10.9663
AMR,2019,0.01548
UNSDG_OCEANIAexAUSNZL,2019,0.50042
AFR,2019,3.28849
KHM,2019,8.83861
AMR,2019,0.05008
AMR,2019,0.15998
419,2019,0.89096
SEAR,2019,0.47642
GLOBAL,2019,0.01364
150,2019,0.01029
ARE,2019,1.7053
WPR,2019,4.25368
GMB,2019,1.35452
GLOBAL,2019,0.39361
WB_LIMI,2019,0.58661
ZAF,2019,0.72249
IDN,2019,15.77816
145,2019,2.17456
145,2019,0.28707
AFR,2019,12.90451
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.03354
UNSDG_AUSTRALIANEWZEALAND,2019,0.21275
15,2019,0.10947
30,2019,0.18445
UNSDG_AUSTRALIANEWZEALAND,2019,0.37466
KWT,2019,1.05506
ITA,2019,6.41565
UNSDG_LAC,2019,0.21641
35,2019,0.6867
ATG,2019,1.33428
35,2019,0.19959
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.19675
UNSDG_WESTERNASIANORTHERNAFR,2019,0.06971
WB_HI,2019,5.51251
30,2019,1.08078
SLB,2019,0.14359
202,2019,0.54232
EMR,2019,1.98387
BEN,2019,10.80927
34,2019,2.494
WB_HI,2019,24.86768
UNSDG_EUROPENORTHERNAMR,2019,0.00363
ARG,2019,18.44177
JOR,2019,2.05543
143,2019,0.03324
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.10678
EMR,2019,2.82781
ZMB,2019,1.02868
EGY,2019,44.13647
AMR,2019,0.39771
AFR,2019,0.03628
DEU,2019,22.80696
SAU,2019,2.06887
IRQ,2019,0.45455
AFG,2019,8.53286
35,2019,0.12224
SEAR,2019,0.16734
WPR,2019,0.05038
35,2019,0.42137
SEAR,2019,12.19797
WB_LIMI,2019,0.47293
WSM,2019,13.22484
15,2019,0.05301
EUR,2019,0.96127
9,2019,0.02173
WPR,2019,0.10708
GLOBAL,2019,0.18041
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.13894
AMR,2019,1.6827
UNSDG_CENTRALASIASOUTHERNASIA,2019,1.83367
150,2019,4.23647
AMR,2019,1.54443
35,2019,0.36847
143,2019,2.55885
15,2019,0.01102
150,2019,0.00943
BGR,2019,5.953
EUR,2019,0.01556
UNSDG_WESTERNASIANORTHERNAFR,2019,0.07922
DNK,2019,5.2745
EMR,2019,1.34682
UNSDG_LAC,2019,0.07837
BFA,2019,16.47196
202,2019,0.52463
BTN,2019,40.1523
TUN,2019,2.99998
143,2019,0.16102
GLOBAL,2019,0.10507
SLE,2019,47.60311
MWI,2019,0.06964
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.18025
MOZ,2019,0.0538
SEAR,2019,0.01781
419,2019,0.0987
150,2019,0.06289
143,2019,0.01631
NIC,2019,27.09045
UNSDG_WESTERNASIANORTHERNAFR,2019,1.01953
POL,2019,10.47258
AMR,2019,0.01527
UNSDG_SUBSAHARANAFRICA,2019,1.00852
143,2019,0.29546
AFR,2019,30.97585
WB_HI,2019,0.0236
EUR,2019,0.01885
SUR,2019,31.10444
30,2019,3.18509
419,2019,0.00345
MNE,2019,51.59621
TLS,2019,34.92898
202,2019,0.20536
MDV,2019,1.10787
150,2019,0.00688
HND,2019,5.95601
CHL,2019,2.95634
MYS,2019,3.91764
UNSDG_LAC,2019,0.02352
202,2019,0.029
MDV,2019,2.7288
EMR,2019,0.47293
AFR,2019,1.63957
WB_HI,2019,0.03928
SEAR,2019,0.10581
ALB,2019,3.6141
30,2019,0.6622
AMR,2019,0.17652
TZA,2019,5.49736
UNSDG_AUSTRALIANEWZEALAND,2019,0.25154
IRL,2019,14.15912
AFR,2019,0.27347
BOL,2019,48.87579
DNK,2019,2.65381
MRT,2019,0.21604
UNSDG_LAC,2019,0.51576
DEU,2019,2.64243
EMR,2019,0.70844
WPR,2019,13.1433
FJI,2019,3.60153
EST,2019,4.98894
RWA,2019,6.83092
GLOBAL,2019,0.04048
34,2019,2.16
CMR,2019,39.88047
UNSDG_WESTERNASIANORTHERNAFR,2019,0.93876
419,2019,0.0911
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.03912
150,2019,0.04918
30,2019,1.54403
UNSDG_WESTERNASIANORTHERNAFR,2019,0.00954
TZA,2019,0.67077
SEAR,2019,0.04102
GHA,2019,15.32749
35,2019,2.18634
WB_LIMI,2019,0.00378
35,2019,2.60393
WB_HI,2019,0.03944
145,2019,0.69633
15,2019,0.20578
419,2019,0.61504
30,2019,0.0869
UZB,2019,76.50825
419,2019,0.02955
GLOBAL,2019,0.09408
EUR,2019,0.0311
SDN,2019,32.95619
CIV,2019,20.39722
NPL,2019,18.60702
UNSDG_LAC,2019,0.02352
15,2019,0.19475
UNSDG_OCEANIAexAUSNZL,2019,0.06266
UNSDG_LAC,2019,0.19896
KEN,2019,0.05928
GLOBAL,2019,0.09174
419,2019,28.98791
UNSDG_WESTERNASIANORTHERNAFR,2019,0.00407
HTI,2019,5.28167
AMR,2019,0.50224
THA,2019,2.40952
145,2019,0.00324
BGR,2019,155.18288
NLD,2019,3.71274
ARG,2019,39.62555
UNSDG_WESTERNASIANORTHERNAFR,2019,0.00574
UNSDG_WESTERNASIANORTHERNAFR,2019,0.38803
SUR,2019,22.20004
GLOBAL,2019,0.14831
150,2019,0.01168
UNSDG_WESTERNASIANORTHERNAFR,2019,0.25931
35,2019,0.0048
YEM,2019,25.7787
21,2019,0.15242
SEAR,2019,10.80187
AMR,2019,0.06835
15,2019,7.60178
MLT,2019,7.54808
EUR,2019,0.3873
30,2019,0.07684
NAM,2019,8.11928
SVN,2019,10.251
EMR,2019,0.08802
UNSDG_WESTERNASIANORTHERNAFR,2019,0.7204
ARG,2019,1.1874
RWA,2019,2.28828
UNSDG_SUBSAHARANAFRICA,2019,0.15102
PRK,2019,7.74589
CMR,2019,10.30966
WPR,2019,0.06554
UKR,2019,117.18583
GUY,2019,24.52248
AFR,2019,0.76215
UNSDG_LAC,2019,0.68354
SAU,2019,10.21555
AZE,2019,74.87987
UNSDG_LAC,2019,0.37705
UNSDG_WESTERNASIANORTHERNAFR,2019,0.14516
AFR,2019,0.09524
30,2019,0.14955
30,2019,2.03409
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.56806
JOR,2019,1.99922
AFR,2019,0.1795
GLOBAL,2019,0.07152
USA,2019,2.99424
CAF,2019,40.65852
WPR,2019,0.33301
SEAR,2019,0.28833
EUR,2019,0.87956
150,2019,0.9934
GAB,2019,0.55926
TTO,2019,25.42183
UNSDG_EUROPENORTHERNAMR,2019,34.50701
EGY,2019,6.90488
419,2019,0.07433
30,2019,0.22756
202,2019,0.77049
WB_HI,2019,0.09775
UNSDG_EUROPENORTHERNAMR,2019,0.05228
UNSDG_LAC,2019,0.03169
AFR,2019,1.19995
GHA,2019,12.12307
AMR,2019,0.06629
LSO,2019,19.72865
21,2019,0.00057
UNSDG_AUSTRALIANEWZEALAND,2019,0.00811
30,2019,1.2554
MDV,2019,0.25831
SYC,2019,8.28215
AFR,2019,0.04452
WB_LIMI,2019,2.57506
21,2019,2.4993
CPV,2019,40.96598
419,2019,0.18316
15,2019,0.26217
AMR,2019,0.02292
UNSDG_LAC,2019,0.28306
NOR,2019,2.35094
21,2019,0.00592
NGA,2019,5.60864
UNSDG_SUBSAHARANAFRICA,2019,0.12732
TON,2019,22.56767
UNSDG_LAC,2019,0.41364
30,2019,0.0229
21,2019,1.5559
34,2019,2.04308
143,2019,0.01324
21,2019,0.08662
GNQ,2019,13.21974
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.75773
34,2019,0.06596
AFR,2019,0.13582
202,2019,1.37886
21,2019,0.11893
CUB,2019,3.98328
UNSDG_LAC,2019,3.46365
FJI,2019,13.1959
WPR,2019,0.72085
AMR,2019,0.05328
DNK,2019,3.97761
ARE,2019,0.355
UNSDG_LAC,2019,0.09776
WB_LIMI,2019,0.02551
LBR,2019,0.19661
BLZ,2019,2.65215
DZA,2019,27.06891
ALB,2019,27.50673
TUR,2019,3.76123
BRA,2019,5.04959
UNSDG_AUSTRALIANEWZEALAND,2019,0.01818
143,2019,1.86485
EMR,2019,0.07875
15,2019,0.36788
150,2019,0.07757
UNSDG_WESTERNASIANORTHERNAFR,2019,30.48674
MNE,2019,1.92084
143,2019,0.28845
SRB,2019,53.38224
21,2019,0.24254
UNSDG_SUBSAHARANAFRICA,2019,0.01446
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,3.39674
202,2019,0.52942
LTU,2019,1.53188
419,2019,2.20395
143,2019,0.91375
35,2019,3.78285
145,2019,1.3859
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.28487
WPR,2019,0.33489
9,2019,0.01325
UNSDG_EUROPENORTHERNAMR,2019,0.05336
202,2019,0.0095
TGO,2019,6.71925
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,2.28621
UNSDG_OCEANIAexAUSNZL,2019,0.03938
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.02496
34,2019,0.07372
NZL,2019,1.46949
145,2019,1.49581
UNSDG_EUROPENORTHERNAMR,2019,0.01117
EUR,2019,0.36123
150,2019,0.00218
PAK,2019,63.26286
VNM,2019,19.96429
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,23.59552
AFR,2019,1.41913
AFG,2019,12.88442
AMR,2019,0.26107
GMB,2019,2.16654
CPV,2019,7.87114
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.19643
EUR,2019,0.52026
EMR,2019,0.06721
35,2019,0.3773
SEAR,2019,0.09883
34,2019,0.00775
UNSDG_AUSTRALIANEWZEALAND,2019,0.00237
TUR,2019,1.35562
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.33838
UNSDG_SUBSAHARANAFRICA,2019,0.01621
SWZ,2019,7.51296
UNSDG_AUSTRALIANEWZEALAND,2019,0.31535
ECU,2019,3.60765
TUR,2019,3.09231
15,2019,0.31205
145,2019,0.45936
ISL,2019,1.08723
GMB,2019,5.90775
ARM,2019,69.6673
150,2019,0.01514
EMR,2019,0.18171
35,2019,2.28291
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.44407
GLOBAL,2019,0.14012
MMR,2019,8.16407
AFR,2019,0.52514
WB_HI,2019,0.54121
15,2019,0.05406
MLI,2019,14.82472
IRQ,2019,34.72279
AUT,2019,5.47662
WSM,2019,0.21847
TGO,2019,0.20398
LAO,2019,10.40809
AFR,2019,0.25751
BLR,2019,107.54157
UNSDG_WESTERNASIANORTHERNAFR,2019,0.06927
UNSDG_LAC,2019,7.62956
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.01929
35,2019,0.44913
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,1.93703
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,1.08715
BEN,2019,20.09911
202,2019,1.14029
ETH,2019,22.02984
AMR,2019,0.00809
UNSDG_LAC,2019,0.47722
CHN,2019,25.19536
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,1.61138
WPR,2019,0.59433
9,2019,0.08292
SEAR,2019,0.21097
AMR,2019,1.06163
SEAR,2019,3.65435
WB_HI,2019,4.3453
CYP,2019,0.78387
CHL,2019,25.54292
SVN,2019,5.13801
30,2019,0.05714
DJI,2019,10.93857
UNSDG_OCEANIAexAUSNZL,2019,0.43425
EUR,2019,0.36116
AFR,2019,0.13276
15,2019,0.43902
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,0.03527
AFR,2019,0.14429
HTI,2019,1.19835
ROU,2019,68.987
30,2019,2.10059
143,2019,0.10547
202,2019,0.00683
DEU,2019,1.82574
COM,2019,8.58545
145,2019,2.59444
WB_LIMI,2019,3.74543
UNSDG_OCEANIAexAUSNZL,2019,0.07009
UNSDG_SUBSAHARANAFRICA,2019,0.02235
EMR,2019,7.60712
UNSDG_EUROPENORTHERNAMR,2019,0.01675
KOR,2019,39.67327
WPR,2019,2.54453
AUS,2019,1.45927
WPR,2019,0.0814
WB_HI,2019,0.36816
USA,2019,26.62836
UNSDG_OCEANIAexAUSNZL,2019,0.00154
BHR,2019,3.03
SEAR,2019,0.79116
PRY,2019,10.62554
SAU,2019,10.11941
15,2019,0.9903
ISR,2019,2.13387
UNSDG_CENTRALASIASOUTHERNASIA,2019,1.81998
LBN,2019,66.14647
TLS,2019,2.89223
UKR,2019,1.30203
34,2019,0.55613
AGO,2019,14.47376
EMR,2019,0.15216
GMB,2019,1.75725
9,2019,0.01563
UNSDG_EUROPENORTHERNAMR,2019,3.78947
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,5.37458
BRB,2019,0.62128
EUR,2019,0.52749
WPR,2019,2.51914
DJI,2019,11.90056
SEAR,2019,7.6309
34,2019,1.62098
MNG,2019,0.76089
VEN,2019,27.12354
PRY,2019,8.65966
UGA,2019,10.12491
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.00869
UNSDG_AUSTRALIANEWZEALAND,2019,0.27348
UNSDG_AUSTRALIANEWZEALAND,2019,11.5739
SEAR,2019,65.19019
YEM,2019,9.52228
AFR,2019,3.54752
EMR,2019,4.2652
35,2019,0.77853
UNSDG_SUBSAHARANAFRICA,2019,1.71595
DEU,2019,4.36874
GRD,2019,7.51937
34,2019,0.18168
WPR,2019,0.81066
MDG,2019,26.96915
150,2019,0.07946
BWA,2019,7.89438
LTU,2019,77.91518
EMR,2019,0.76474
NIC,2019,26.88474
TJK,2019,0.48128
KWT,2019,3.12536
ISR,2019,1.41407
IDN,2019,40.74485
KIR,2019,1.40618
WB_HI,2019,0.03285
145,2019,0.03049
EUR,2019,40.67511
419,2019,0.01917
UNSDG_AUSTRALIANEWZEALAND,2019,0.06942
UNSDG_OCEANIAexAUSNZL,2019,1.75978
UNSDG_WESTERNASIANORTHERNAFR,2019,0.04372
WB_HI,2019,2.70146
9,2019,1.76458
9,2019,0.2947
AMR,2019,0.04286
UNSDG_EUROPENORTHERNAMR,2019,0.00594
MRT,2019,13.91173
KHM,2019,37.11047
EGY,2019,3.46247
UNSDG_OCEANIAexAUSNZL,2019,0.02234
145,2019,0.09337
AMR,2019,0.0165
KAZ,2019,18.86081
15,2019,1.3421
UGA,2019,1.20434
EMR,2019,4.24512
145,2019,0.11422
UNSDG_EUROPENORTHERNAMR,2019,7.10437
UNSDG_EUROPENORTHERNAMR,2019,0.55181
BEN,2019,36.94558
BEL,2019,4.16113
30,2019,1.18938
GHA,2019,0.11561
15,2019,0.11657
MDG,2019,1.658
PNG,2019,3.19692
CRI,2019,2.45249
VEN,2019,1.18708
NPL,2019,20.23188
EUR,2019,15.90713
UNSDG_WESTERNASIANORTHERNAFR,2019,1.56081
15,2019,1.09326
GRC,2019,5.78106
WB_HI,2019,2.00619
MOZ,2019,12.47117
SEAR,2019,0.00869
SEAR,2019,1.56142
UNSDG_AUSTRALIANEWZEALAND,2019,0.0164
UNSDG_AUSTRALIANEWZEALAND,2019,1.30909
SEAR,2019,1.94501
PRY,2019,2.94392
ARG,2019,4.83212
35,2019,14.98006
AMR,2019,0.02882
GMB,2019,10.73173
419,2019,30.89398
CMR,2019,8.29828
MOZ,2019,7.61
PRY,2019,3.14497
15,2019,1.62535
30,2019,0.09276
BRB,2019,11.15856
COM,2019,1.28879
UNSDG_LAC,2019,0.04065
GLOBAL,2019,59.46923
GLOBAL,2019,2.10435
ARE,2019,3.44209
34,2019,4.36034
SOM,2019,2.24659
GEO,2019,38.27259
UKR,2019,3.68223
UNSDG_WESTERNASIANORTHERNAFR,2019,4.34583
143,2019,0.13537
UNSDG_CENTRALASIASOUTHERNASIA,2019,4.43604
150,2019,0.68098
15,2019,34.84126
150,2019,0.11869
143,2019,6.25314
34,2019,0.04656
KEN,2019,2.76026
145,2019,42.41635
WPR,2019,0.05184
35,2019,0.07123
TTO,2019,1.87298
BGD,2019,19.78709
UNSDG_LAC,2019,0.47349
9,2019,0.01124
145,2019,0.01152
SRB,2019,96.74086
UNSDG_EASTERNASIASOUTHEASTERNASIA,2019,29.36049
BDI,2019,0.05901
CPV,2019,1.95041
AFR,2019,0.00485
UNSDG_CENTRALASIASOUTHERNASIA,2019,0.36971
GIN,2019,9.61188
9,2019,0.21182
PAK,2019,12.7528
